# gravestone model catalogue
# repository	file	quantisation	bytes	downloads
library/qwen2-math	qwen2-math:72b	Q4_0	41231735744	1100000
library/qwen2-math	qwen2-math:7b	Q4_0	4431388512	1100000
library/qwen2-math	qwen2-math:7b-instruct-q2_K	Q2_K	3015937888	1100000
library/qwen2-math	qwen2-math:7b-instruct-q3_K_L	Q3_K_L	4088457056	1100000
library/qwen2-math	qwen2-math:7b-instruct-q3_K_M	Q3_K_M	3808388960	1100000
library/qwen2-math	qwen2-math:7b-instruct-q3_K_S	Q3_K_S	3492366176	1100000
library/qwen2-math	qwen2-math:7b-instruct-q4_1	Q4_1	4873281376	1100000
library/qwen2-math	qwen2-math:7b-instruct-q4_K_M	Q4_K_M	4683071328	1100000
library/qwen2-math	qwen2-math:7b-instruct-q4_K_S	Q4_K_S	4457766752	1100000
library/stable-code	stable-code:3b	Q4_0	1608571616	1100000
library/stable-code	stable-code:3b-code-q2_K	Q2_K	1083755520	1100000
library/stable-code	stable-code:3b-code-q3_K_L	Q3_K_L	1508564480	1100000
library/stable-code	stable-code:3b-code-q3_K_M	Q3_K_M	1391418880	1100000
library/stable-code	stable-code:3b-code-q3_K_S	Q3_K_S	1254448640	1100000
library/stable-code	stable-code:3b-code-q4_1	Q4_1	1775216640	1100000
library/stable-code	stable-code:3b-code-q4_K_M	Q4_K_M	1708595200	1100000
library/stable-code	stable-code:3b-code-q4_K_S	Q4_K_S	1620695040	1100000
library/stable-code	stable-code:3b-code-q5_0	Q5_0	1941862400	1100000
library/stable-code	stable-code:3b-code-q5_1	Q5_1	2108508160	1100000
library/stable-code	stable-code:3b-code-q5_K_M	Q5_K_M	1993390080	1100000
library/stable-code	stable-code:3b-code-q5_K_S	Q5_K_S	1941862400	1100000
library/stable-code	stable-code:3b-instruct-q2_K	Q2_K	1083756256	1100000
library/stable-code	stable-code:3b-instruct-q3_K_L	Q3_K_L	1508565216	1100000
library/stable-code	stable-code:3b-instruct-q3_K_M	Q3_K_M	1391419616	1100000
library/stable-code	stable-code:3b-instruct-q3_K_S	Q3_K_S	1254449376	1100000
library/stable-code	stable-code:3b-instruct-q4_1	Q4_1	1775217376	1100000
library/stable-code	stable-code:3b-instruct-q4_K_M	Q4_K_M	1708595936	1100000
library/stable-code	stable-code:3b-instruct-q4_K_S	Q4_K_S	1620695776	1100000
library/stable-code	stable-code:3b-instruct-q5_0	Q5_0	1941863136	1100000
library/stable-code	stable-code:3b-instruct-q5_1	Q5_1	2108508896	1100000
library/stable-code	stable-code:3b-instruct-q5_K_M	Q5_K_M	1993390816	1100000
library/stable-code	stable-code:3b-instruct-q5_K_S	Q5_K_S	1941863136	1100000
library/stable-code	stable-code:code	Q4_0	1608570880	1100000
library/stablelm2	stablelm2:1.6b	Q4_0	982782208	1100000
library/stablelm2	stablelm2:1.6b-chat-q2_K	Q2_K	694161664	1100000
library/stablelm2	stablelm2:1.6b-chat-q3_K_L	Q3_K_L	914985216	1100000
library/stablelm2	stablelm2:1.6b-chat-q3_K_M	Q3_K_M	857706752	1100000
library/stablelm2	stablelm2:1.6b-chat-q3_K_S	Q3_K_S	791712000	1100000
library/stablelm2	stablelm2:1.6b-chat-q4_K_M	Q4_K_M	1031442688	1100000
library/stablelm2	stablelm2:1.6b-chat-q4_K_S	Q4_K_S	989204736	1100000
library/stablelm2	stablelm2:1.6b-q2_K	Q2_K	694160928	1100000
library/stablelm2	stablelm2:1.6b-q3_K_L	Q3_K_L	914984480	1100000
library/stablelm2	stablelm2:1.6b-q3_K_M	Q3_K_M	857706016	1100000
library/stablelm2	stablelm2:1.6b-q3_K_S	Q3_K_S	791711264	1100000
library/stablelm2	stablelm2:1.6b-q4_0	Q4_0	982781472	1100000
library/stablelm2	stablelm2:1.6b-q4_1	Q4_1	1072696864	1100000
library/stablelm2	stablelm2:1.6b-q4_K_M	Q4_K_M	1031441952	1100000
library/stablelm2	stablelm2:1.6b-q4_K_S	Q4_K_S	989204000	1100000
library/stablelm2	stablelm2:1.6b-zephyr-q2_K	Q2_K	694161408	1100000
library/stablelm2	stablelm2:1.6b-zephyr-q3_K_L	Q3_K_L	914984960	1100000
library/stablelm2	stablelm2:1.6b-zephyr-q3_K_M	Q3_K_M	857706496	1100000
library/stablelm2	stablelm2:1.6b-zephyr-q3_K_S	Q3_K_S	791711744	1100000
library/stablelm2	stablelm2:1.6b-zephyr-q4_1	Q4_1	1072697344	1100000
library/stablelm2	stablelm2:1.6b-zephyr-q4_K_M	Q4_K_M	1031442432	1100000
library/stablelm2	stablelm2:1.6b-zephyr-q4_K_S	Q4_K_S	989204480	1100000
library/stablelm2	stablelm2:12b	Q4_0	6968897376	1100000
library/stablelm2	stablelm2:zephyr	Q4_0	982781952	1100000
library/wizardcoder	wizardcoder:13b-python	Q4_0	7365841792	1100000
library/wizardcoder	wizardcoder:13b-python-q2_K	Q2_K	5429354208	1100000
library/wizardcoder	wizardcoder:13b-python-q3_K_L	Q3_K_L	6929565920	1100000
library/wizardcoder	wizardcoder:13b-python-q3_K_M	Q3_K_M	6337775840	1100000
library/wizardcoder	wizardcoder:13b-python-q3_K_S	Q3_K_S	5658986720	1100000
library/wizardcoder	wizardcoder:13b-python-q4_1	Q4_1	8169067712	1100000
library/wizardcoder	wizardcoder:13b-python-q4_K_M	Q4_K_M	7865963392	1100000
library/wizardcoder	wizardcoder:13b-python-q4_K_S	Q4_K_S	7414338432	1100000
library/wizardcoder	wizardcoder:13b-python-q5_0	Q5_0	8972293632	1100000
library/wizardcoder	wizardcoder:33b	Q4_0	18819440768	1100000
library/wizardcoder	wizardcoder:7b-python-q2_K	Q2_K	2825945440	1100000
library/wizardcoder	wizardcoder:7b-python-q3_K_L	Q3_K_L	3597116160	1100000
library/wizardcoder	wizardcoder:7b-python-q3_K_M	Q3_K_M	3298009856	1100000
library/wizardcoder	wizardcoder:7b-python-q3_K_S	Q3_K_S	2948309760	1100000
library/wizardcoder	wizardcoder:7b-python-q4_1	Q4_1	4238755360	1100000
library/wizardcoder	wizardcoder:7b-python-q4_K_M	Q4_K_M	4081009952	1100000
library/wizardcoder	wizardcoder:7b-python-q4_K_S	Q4_K_S	3856745760	1100000
library/wizardcoder	wizardcoder:7b-python-q5_0	Q5_0	4651697952	1100000
library/wizardcoder	wizardcoder:7b-python-q5_1	Q5_1	5064640544	1100000
library/wizardcoder	wizardcoder:7b-python-q5_K_M	Q5_K_M	4783163168	1100000
library/wizardcoder	wizardcoder:7b-python-q5_K_S	Q5_K_S	4651697952	1100000
library/wizardcoder	wizardcoder:7b-python-q6_K	Q6_K	5529200960	1100000
library/wizardcoder	wizardcoder:7b-python-q8_0	Q8_0	7161098496	1100000
library/wizardcoder	wizardcoder:python	Q4_0	3825812768	1100000
library/yi-coder	yi-coder:1.5b	Q4_0	866156480	1100000
library/yi-coder	yi-coder:1.5b-base	Q4_0	866155904	1100000
library/yi-coder	yi-coder:1.5b-base-q2_K	Q2_K	634699136	1100000
library/yi-coder	yi-coder:1.5b-base-q3_K_L	Q3_K_L	826039680	1100000
library/yi-coder	yi-coder:1.5b-base-q3_K_M	Q3_K_M	785718656	1100000
library/yi-coder	yi-coder:1.5b-base-q3_K_S	Q3_K_S	723410304	1100000
library/yi-coder	yi-coder:1.5b-base-q4_1	Q4_1	950238592	1100000
library/yi-coder	yi-coder:1.5b-base-q4_K_M	Q4_K_M	963673472	1100000
library/yi-coder	yi-coder:1.5b-base-q4_K_S	Q4_K_S	904183168	1100000
library/yi-coder	yi-coder:1.5b-base-q5_0	Q5_0	1034321280	1100000
library/yi-coder	yi-coder:1.5b-base-q5_1	Q5_1	1118403968	1100000
library/yi-coder	yi-coder:1.5b-base-q5_K_M	Q5_K_M	1100184960	1100000
library/yi-coder	yi-coder:1.5b-base-q5_K_S	Q5_K_S	1051229568	1100000
library/yi-coder	yi-coder:1.5b-chat-q2_K	Q2_K	634699712	1100000
library/yi-coder	yi-coder:1.5b-chat-q3_K_L	Q3_K_L	826040256	1100000
library/yi-coder	yi-coder:1.5b-chat-q3_K_M	Q3_K_M	785719232	1100000
library/yi-coder	yi-coder:1.5b-chat-q3_K_S	Q3_K_S	723410880	1100000
library/yi-coder	yi-coder:1.5b-chat-q4_1	Q4_1	950239168	1100000
library/yi-coder	yi-coder:1.5b-chat-q4_K_M	Q4_K_M	963674048	1100000
library/yi-coder	yi-coder:1.5b-chat-q4_K_S	Q4_K_S	904183744	1100000
library/yi-coder	yi-coder:1.5b-chat-q5_0	Q5_0	1034321856	1100000
library/yi-coder	yi-coder:1.5b-chat-q5_K_M	Q5_K_M	1100185536	1100000
library/yi-coder	yi-coder:1.5b-chat-q5_K_S	Q5_K_S	1051230144	1100000
library/yi-coder	yi-coder:9b	Q4_0	5036995104	1100000
library/aya-expanse	aya-expanse:32b	Q4_K_M	19800833248	1000000
library/aya-expanse	aya-expanse:32b-q2_K	Q2_K	12810763488	1000000
library/aya-expanse	aya-expanse:32b-q3_K_L	Q3_K_L	17563434208	1000000
library/aya-expanse	aya-expanse:32b-q3_K_M	Q3_K_M	16231742688	1000000
library/aya-expanse	aya-expanse:32b-q3_K_S	Q3_K_S	14708686048	1000000
library/aya-expanse	aya-expanse:32b-q4_0	Q4_0	18719489248	1000000
library/aya-expanse	aya-expanse:32b-q4_1	Q4_1	20606926048	1000000
library/aya-expanse	aya-expanse:32b-q4_K_S	Q4_K_S	18849512672	1000000
library/aya-expanse	aya-expanse:32b-q5_0	Q5_0	22494362848	1000000
library/aya-expanse	aya-expanse:8b	Q4_K_M	5056982464	1000000
library/aya-expanse	aya-expanse:8b-fp16	F16	16067227072	1000000
library/aya-expanse	aya-expanse:8b-q2_K	Q2_K	3438505408	1000000
library/aya-expanse	aya-expanse:8b-q3_K_L	Q3_K_L	4527975872	1000000
library/aya-expanse	aya-expanse:8b-q3_K_M	Q3_K_M	4224937408	1000000
library/aya-expanse	aya-expanse:8b-q3_K_S	Q3_K_S	3870518720	1000000
library/aya-expanse	aya-expanse:8b-q4_0	Q4_0	4797459904	1000000
library/aya-expanse	aya-expanse:8b-q4_1	Q4_1	5233667520	1000000
library/aya-expanse	aya-expanse:8b-q4_K_S	Q4_K_S	4828917184	1000000
library/aya-expanse	aya-expanse:8b-q5_0	Q5_0	5669875136	1000000
library/aya-expanse	aya-expanse:8b-q5_1	Q5_1	6106082752	1000000
library/aya-expanse	aya-expanse:8b-q5_K_M	Q5_K_M	5803568576	1000000
library/aya-expanse	aya-expanse:8b-q5_K_S	Q5_K_S	5669875136	1000000
library/aya-expanse	aya-expanse:8b-q6_K	Q6_K	6596816320	1000000
library/aya-expanse	aya-expanse:8b-q8_0	Q8_0	8541072832	1000000
library/devstral	devstral:24b	Q4_K_M	14333909728	1000000
library/devstral	devstral:24b-small-2505-fp16	F16	47153519296	1000000
library/devstral	devstral:24b-small-2505-q8_0	Q8_0	25054780128	1000000
library/dolphincoder	dolphincoder:15b	Q4_0	9065417952	1000000
library/dolphincoder	dolphincoder:15b-starcoder2-q2_K	Q2_K	6192972192	1000000
library/dolphincoder	dolphincoder:15b-starcoder2-q3_K_L	Q3_K_L	8965342848	1000000
library/dolphincoder	dolphincoder:15b-starcoder2-q3_K_M	Q3_K_M	8101054080	1000000
library/dolphincoder	dolphincoder:15b-starcoder2-q3_K_S	Q3_K_S	6986483328	1000000
library/dolphincoder	dolphincoder:15b-starcoder2-q4_1	Q4_1	10043740128	1000000
library/dolphincoder	dolphincoder:15b-starcoder2-q4_K_M	Q4_K_M	9860205792	1000000
library/dolphincoder	dolphincoder:15b-starcoder2-q4_K_S	Q4_K_S	9255734496	1000000
library/dolphincoder	dolphincoder:15b-starcoder2-q5_0	Q5_0	11022062304	1000000
library/dolphincoder	dolphincoder:15b-starcoder2-q5_K_S	Q5_K_S	11022062304	1000000
library/dolphincoder	dolphincoder:7b	Q4_0	4228608096	1000000
library/dolphincoder	dolphincoder:7b-starcoder2-q2_K	Q2_K	2910349312	1000000
library/dolphincoder	dolphincoder:7b-starcoder2-q3_K_L	Q3_K_L	4171393952	1000000
library/dolphincoder	dolphincoder:7b-starcoder2-q3_K_M	Q3_K_M	3759106976	1000000
library/dolphincoder	dolphincoder:7b-starcoder2-q3_K_S	Q3_K_S	3276041120	1000000
library/dolphincoder	dolphincoder:7b-starcoder2-q4_1	Q4_1	4676874912	1000000
library/dolphincoder	dolphincoder:7b-starcoder2-q4_K_M	Q4_K_M	4588695648	1000000
library/dolphincoder	dolphincoder:7b-starcoder2-q4_K_S	Q4_K_S	4272255072	1000000
library/dolphincoder	dolphincoder:7b-starcoder2-q5_0	Q5_0	5125141728	1000000
library/dolphincoder	dolphincoder:7b-starcoder2-q5_1	Q5_1	5573408544	1000000
library/dolphincoder	dolphincoder:7b-starcoder2-q5_K_M	Q5_K_M	5310641376	1000000
library/dolphincoder	dolphincoder:7b-starcoder2-q5_K_S	Q5_K_S	5125141728	1000000
library/dolphincoder	dolphincoder:7b-starcoder2-q6_K	Q6_K	6077708736	1000000
library/dolphincoder	dolphincoder:7b-starcoder2-q8_0	Q8_0	7869598464	1000000
library/granite3-dense	granite3-dense:2b	Q4_K_M	1601919392	1000000
library/granite3-dense	granite3-dense:2b-instruct-fp16	F16	5270476896	1000000
library/granite3-dense	granite3-dense:2b-instruct-q2_K	Q2_K	1011274752	1000000
library/granite3-dense	granite3-dense:2b-instruct-q3_K_L	Q3_K_L	1400624768	1000000
library/granite3-dense	granite3-dense:2b-instruct-q3_K_M	Q3_K_M	1294980736	1000000
library/granite3-dense	granite3-dense:2b-instruct-q3_K_S	Q3_K_S	1173542528	1000000
library/granite3-dense	granite3-dense:2b-instruct-q4_0	Q4_0	1510005152	1000000
library/granite3-dense	granite3-dense:2b-instruct-q4_1	Q4_1	1668340512	1000000
library/granite3-dense	granite3-dense:2b-instruct-q4_K_S	Q4_K_S	1521015200	1000000
library/granite3-dense	granite3-dense:2b-instruct-q5_0	Q5_0	1826675872	1000000
library/granite3-dense	granite3-dense:2b-instruct-q5_1	Q5_1	1985011232	1000000
library/granite3-dense	granite3-dense:2b-instruct-q5_K_M	Q5_K_M	1874025632	1000000
library/granite3-dense	granite3-dense:2b-instruct-q5_K_S	Q5_K_S	1826675872	1000000
library/granite3-dense	granite3-dense:2b-instruct-q6_K	Q6_K	2163138528	1000000
library/granite3-dense	granite3-dense:2b-instruct-q8_0	Q8_0	2801068896	1000000
library/granite3-dense	granite3-dense:8b	Q4_K_M	4942856064	1000000
library/granite3-dense	granite3-dense:8b-instruct-q2_K	Q2_K	3103588224	1000000
library/granite3-dense	granite3-dense:8b-instruct-q3_K_L	Q3_K_L	4349427584	1000000
library/granite3-dense	granite3-dense:8b-instruct-q3_K_M	Q3_K_M	3996581760	1000000
library/granite3-dense	granite3-dense:8b-instruct-q3_K_S	Q3_K_S	3592486784	1000000
library/granite3-dense	granite3-dense:8b-instruct-q4_0	Q4_0	4650893184	1000000
library/granite3-dense	granite3-dense:8b-instruct-q4_1	Q4_1	5148966784	1000000
library/granite3-dense	granite3-dense:8b-instruct-q4_K_S	Q4_K_S	4685758336	1000000
library/granite3-dense	granite3-dense:8b-instruct-q5_0	Q5_0	5647040384	1000000
library/granite3.1-dense	granite3.1-dense:2b	Q4_K_M	1569676320	1000000
library/granite3.1-dense	granite3.1-dense:2b-instruct-fp16	F16	5069140640	1000000
library/granite3.1-dense	granite3.1-dense:2b-instruct-q2_K	Q2_K	1002626080	1000000
library/granite3.1-dense	granite3.1-dense:2b-instruct-q3_K_L	Q3_K_L	1381751840	1000000
library/granite3.1-dense	granite3.1-dense:2b-instruct-q3_K_M	Q3_K_M	1276107808	1000000
library/granite3.1-dense	granite3.1-dense:2b-instruct-q3_K_S	Q3_K_S	1154669600	1000000
library/granite3.1-dense	granite3.1-dense:2b-instruct-q4_0	Q4_0	1477762080	1000000
library/granite3.1-dense	granite3.1-dense:2b-instruct-q4_1	Q4_1	1629805600	1000000
library/granite3.1-dense	granite3.1-dense:2b-instruct-q4_K_S	Q4_K_S	1488772128	1000000
library/granite3.1-dense	granite3.1-dense:2b-instruct-q5_0	Q5_0	1781849120	1000000
library/granite3.1-dense	granite3.1-dense:2b-instruct-q5_1	Q5_1	1933892640	1000000
library/granite3.1-dense	granite3.1-dense:2b-instruct-q5_K_M	Q5_K_M	1829198880	1000000
library/granite3.1-dense	granite3.1-dense:2b-instruct-q5_K_S	Q5_K_S	1781849120	1000000
library/granite3.1-dense	granite3.1-dense:2b-instruct-q6_K	Q6_K	2104941600	1000000
library/granite3.1-dense	granite3.1-dense:2b-instruct-q8_0	Q8_0	2694110240	1000000
library/granite3.1-dense	granite3.1-dense:8b	Q4_K_M	4991620512	1000000
library/granite3.1-dense	granite3.1-dense:8b-instruct-q2_K	Q2_K	3152352672	1000000
library/granite3.1-dense	granite3.1-dense:8b-instruct-q3_K_L	Q3_K_L	4398192032	1000000
library/granite3.1-dense	granite3.1-dense:8b-instruct-q3_K_M	Q3_K_M	4045346208	1000000
library/granite3.1-dense	granite3.1-dense:8b-instruct-q3_K_S	Q3_K_S	3641251232	1000000
library/granite3.1-dense	granite3.1-dense:8b-instruct-q4_0	Q4_0	4699657632	1000000
library/granite3.1-dense	granite3.1-dense:8b-instruct-q4_1	Q4_1	5197731232	1000000
library/granite3.1-dense	granite3.1-dense:8b-instruct-q4_K_S	Q4_K_S	4734522784	1000000
library/granite3.1-dense	granite3.1-dense:8b-instruct-q5_0	Q5_0	5695804832	1000000
library/internlm2	internlm2:1.8b	Q4_0	1113971584	1000000
library/internlm2	internlm2:1.8b-chat-v2.5-fp16	F16	3780559744	1000000
library/internlm2	internlm2:1.8b-chat-v2.5-q2_K	Q2_K	771885952	1000000
library/internlm2	internlm2:1.8b-chat-v2.5-q3_K_L	Q3_K_L	1030996864	1000000
library/internlm2	internlm2:1.8b-chat-v2.5-q3_K_M	Q3_K_M	964412288	1000000
library/internlm2	internlm2:1.8b-chat-v2.5-q3_K_S	Q3_K_S	888259456	1000000
library/internlm2	internlm2:1.8b-chat-v2.5-q4_1	Q4_1	1220189056	1000000
library/internlm2	internlm2:1.8b-chat-v2.5-q4_K_M	Q4_K_M	1172364160	1000000
library/internlm2	internlm2:1.8b-chat-v2.5-q4_K_S	Q4_K_S	1121311616	1000000
library/internlm2	internlm2:1.8b-chat-v2.5-q5_0	Q5_0	1326406528	1000000
library/internlm2	internlm2:1.8b-chat-v2.5-q5_1	Q5_1	1432624000	1000000
library/internlm2	internlm2:1.8b-chat-v2.5-q5_K_M	Q5_K_M	1356487552	1000000
library/internlm2	internlm2:1.8b-chat-v2.5-q5_K_S	Q5_K_S	1326406528	1000000
library/internlm2	internlm2:1.8b-chat-v2.5-q6_K	Q6_K	1552118656	1000000
library/internlm2	internlm2:1.8b-chat-v2.5-q8_0	Q8_0	2009613184	1000000
library/internlm2	internlm2:1m	Q4_0	4453246048	1000000
library/internlm2	internlm2:20b	Q4_0	11322686976	1000000
library/internlm2	internlm2:7b	Q4_0	4453245792	1000000
library/internlm2	internlm2:7b-chat-1m-v2.5-q2_K	Q2_K	3005449312	1000000
library/internlm2	internlm2:7b-chat-1m-v2.5-q3_K_M	Q3_K_M	3830379616	1000000
library/internlm2	internlm2:7b-chat-1m-v2.5-q3_K_S	Q3_K_S	3475960928	1000000
library/internlm2	internlm2:7b-chat-v2.5-q2_K	Q2_K	3005449056	1000000
library/internlm2	internlm2:7b-chat-v2.5-q3_K_M	Q3_K_M	3830379360	1000000
library/internlm2	internlm2:7b-chat-v2.5-q3_K_S	Q3_K_S	3475960672	1000000
library/llama-guard3	llama-guard3:1b	Q8_0	1600166464	1000000
library/llama-guard3	llama-guard3:1b-fp16	F16	3004930624	1000000
library/llama-guard3	llama-guard3:1b-q2_K	Q2_K	667060800	1000000
library/llama-guard3	llama-guard3:1b-q3_K_L	Q3_K_L	845388352	1000000
library/llama-guard3	llama-guard3:1b-q3_K_M	Q3_K_M	803707456	1000000
library/llama-guard3	llama-guard3:1b-q3_K_S	Q3_K_S	754555456	1000000
library/llama-guard3	llama-guard3:1b-q4_0	Q4_0	918678080	1000000
library/llama-guard3	llama-guard3:1b-q4_1	Q4_1	995912256	1000000
library/llama-guard3	llama-guard3:1b-q4_K_M	Q4_K_M	955443776	1000000
library/llama-guard3	llama-guard3:1b-q4_K_S	Q4_K_S	923396672	1000000
library/llama-guard3	llama-guard3:1b-q5_0	Q5_0	1073146432	1000000
library/llama-guard3	llama-guard3:1b-q5_1	Q5_1	1150380608	1000000
library/llama-guard3	llama-guard3:1b-q5_K_M	Q5_K_M	1092086336	1000000
library/llama-guard3	llama-guard3:1b-q5_K_S	Q5_K_S	1073146432	1000000
library/llama-guard3	llama-guard3:1b-q6_K	Q6_K	1237269056	1000000
library/llama-guard3	llama-guard3:8b	Q4_K_M	4920735872	1000000
library/llama-guard3	llama-guard3:8b-q2_K	Q2_K	3179133056	1000000
library/llama-guard3	llama-guard3:8b-q3_K_L	Q3_K_L	4321958016	1000000
library/llama-guard3	llama-guard3:8b-q3_K_M	Q3_K_M	4018919552	1000000
library/llama-guard3	llama-guard3:8b-q3_K_S	Q3_K_S	3664500864	1000000
library/llama-guard3	llama-guard3:8b-q4_0	Q4_0	4661213312	1000000
library/llama-guard3	llama-guard3:8b-q4_1	Q4_1	5130254464	1000000
library/llama-guard3	llama-guard3:8b-q4_K_S	Q4_K_S	4692670592	1000000
library/llama-guard3	llama-guard3:8b-q5_0	Q5_0	5599295616	1000000
library/llama3-chatqa	llama3-chatqa:70b	Q4_0	39969731648	1000000
library/llama3-chatqa	llama3-chatqa:70b-v1.5-q2_K	Q2_K	26375107648	1000000
library/llama3-chatqa	llama3-chatqa:70b-v1.5-q3_K_L	Q3_K_L	37140591680	1000000
library/llama3-chatqa	llama3-chatqa:70b-v1.5-q3_K_M	Q3_K_M	34267493440	1000000
library/llama3-chatqa	llama3-chatqa:70b-v1.5-q3_K_S	Q3_K_S	30912050240	1000000
library/llama3-chatqa	llama3-chatqa:70b-v1.5-q4_1	Q4_1	44313588800	1000000
library/llama3-chatqa	llama3-chatqa:70b-v1.5-q4_K_M	Q4_K_M	42520392768	1000000
library/llama3-chatqa	llama3-chatqa:70b-v1.5-q4_K_S	Q4_K_S	40347219008	1000000
library/llama3-chatqa	llama3-chatqa:70b-v1.5-q5_0	Q5_0	48657445952	1000000
library/llama3-chatqa	llama3-chatqa:8b	Q4_0	4661210976	1000000
library/llama3-chatqa	llama3-chatqa:8b-v1.5-fp16	F16	16068890432	1000000
library/llama3-chatqa	llama3-chatqa:8b-v1.5-q2_K	Q2_K	3179130720	1000000
library/llama3-chatqa	llama3-chatqa:8b-v1.5-q3_K_L	Q3_K_L	4321955680	1000000
library/llama3-chatqa	llama3-chatqa:8b-v1.5-q3_K_M	Q3_K_M	4018917216	1000000
library/llama3-chatqa	llama3-chatqa:8b-v1.5-q3_K_S	Q3_K_S	3664498528	1000000
library/llama3-chatqa	llama3-chatqa:8b-v1.5-q4_1	Q4_1	5130252128	1000000
library/llama3-chatqa	llama3-chatqa:8b-v1.5-q4_K_M	Q4_K_M	4920733536	1000000
library/llama3-chatqa	llama3-chatqa:8b-v1.5-q4_K_S	Q4_K_S	4692668256	1000000
library/llama3-chatqa	llama3-chatqa:8b-v1.5-q5_0	Q5_0	5599293280	1000000
library/llama3-chatqa	llama3-chatqa:8b-v1.5-q5_1	Q5_1	6068334432	1000000
library/llama3-chatqa	llama3-chatqa:8b-v1.5-q5_K_M	Q5_K_M	5732986720	1000000
library/llama3-chatqa	llama3-chatqa:8b-v1.5-q5_K_S	Q5_K_S	5599293280	1000000
library/llama3-chatqa	llama3-chatqa:8b-v1.5-q6_K	Q6_K	6596005728	1000000
library/llama3-chatqa	llama3-chatqa:8b-v1.5-q8_0	Q8_0	8540770144	1000000
library/phi3.5	phi3.5:3.8b	Q4_0	2176177152	1000000
library/phi3.5	phi3.5:3.8b-mini-instruct-fp16	F16	7643297280	1000000
library/phi3.5	phi3.5:3.8b-mini-instruct-q2_K	Q2_K	1416204288	1000000
library/phi3.5	phi3.5:3.8b-mini-instruct-q3_K_L	Q3_K_L	2087597568	1000000
library/phi3.5	phi3.5:3.8b-mini-instruct-q3_K_M	Q3_K_M	1955476992	1000000
library/phi3.5	phi3.5:3.8b-mini-instruct-q3_K_S	Q3_K_S	1681798656	1000000
library/phi3.5	phi3.5:3.8b-mini-instruct-q4_1	Q4_1	2408825856	1000000
library/phi3.5	phi3.5:3.8b-mini-instruct-q4_K_M	Q4_K_M	2393232384	1000000
library/phi3.5	phi3.5:3.8b-mini-instruct-q4_K_S	Q4_K_S	2188760064	1000000
library/phi3.5	phi3.5:3.8b-mini-instruct-q5_0	Q5_0	2641474560	1000000
library/phi3.5	phi3.5:3.8b-mini-instruct-q5_1	Q5_1	2874123264	1000000
library/phi3.5	phi3.5:3.8b-mini-instruct-q5_K_M	Q5_K_M	2815276032	1000000
library/phi3.5	phi3.5:3.8b-mini-instruct-q5_K_S	Q5_K_S	2641474560	1000000
library/phi3.5	phi3.5:3.8b-mini-instruct-q6_K	Q6_K	3135853056	1000000
library/phi3.5	phi3.5:3.8b-mini-instruct-q8_0	Q8_0	4061222400	1000000
library/samantha-mistral	samantha-mistral:7b	Q4_0	4108927680	1000000
library/samantha-mistral	samantha-mistral:7b-instruct-q2_K	Q2_K	3083097664	1000000
library/samantha-mistral	samantha-mistral:7b-instruct-q3_K_L	Q3_K_L	3822024256	1000000
library/samantha-mistral	samantha-mistral:7b-instruct-q3_K_M	Q3_K_M	3518985792	1000000
library/samantha-mistral	samantha-mistral:7b-instruct-q3_K_S	Q3_K_S	3164567104	1000000
library/samantha-mistral	samantha-mistral:7b-instruct-q4_0	Q4_0	4108916288	1000000
library/samantha-mistral	samantha-mistral:7b-instruct-q4_1	Q4_1	4553315904	1000000
library/samantha-mistral	samantha-mistral:7b-instruct-q4_K_M	Q4_K_M	4368438848	1000000
library/samantha-mistral	samantha-mistral:7b-instruct-q4_K_S	Q4_K_S	4140373568	1000000
library/samantha-mistral	samantha-mistral:7b-text	Q4_0	4108916288	1000000
library/samantha-mistral	samantha-mistral:7b-text-q2_K	Q2_K	3083097664	1000000
library/samantha-mistral	samantha-mistral:7b-text-q3_K_L	Q3_K_L	3822024256	1000000
library/samantha-mistral	samantha-mistral:7b-text-q3_K_M	Q3_K_M	3518985792	1000000
library/samantha-mistral	samantha-mistral:7b-text-q3_K_S	Q3_K_S	3164567104	1000000
library/samantha-mistral	samantha-mistral:7b-text-q4_1	Q4_1	4553315904	1000000
library/samantha-mistral	samantha-mistral:7b-text-q4_K_M	Q4_K_M	4368438848	1000000
library/samantha-mistral	samantha-mistral:7b-text-q4_K_S	Q4_K_S	4140373568	1000000
library/samantha-mistral	samantha-mistral:7b-v1.2-text-q2_K	Q2_K	3083107136	1000000
library/samantha-mistral	samantha-mistral:7b-v1.2-text-q3_K_L	Q3_K_L	3822034560	1000000
library/samantha-mistral	samantha-mistral:7b-v1.2-text-q3_K_M	Q3_K_M	3518996096	1000000
library/samantha-mistral	samantha-mistral:7b-v1.2-text-q3_K_S	Q3_K_S	3164577408	1000000
library/samantha-mistral	samantha-mistral:7b-v1.2-text-q4_1	Q4_1	4553327808	1000000
library/samantha-mistral	samantha-mistral:7b-v1.2-text-q4_K_M	Q4_K_M	4368450240	1000000
library/samantha-mistral	samantha-mistral:7b-v1.2-text-q4_K_S	Q4_K_S	4140384960	1000000
library/wizard-math	wizard-math:13b	Q4_0	7365841760	1000000
library/wizard-math	wizard-math:70b	Q4_0	38872271936	1000000
library/wizard-math	wizard-math:7b	Q4_0	4108916384	1000000
library/wizard-math	wizard-math:7b-q2_K	Q2_K	2825945408	1000000
library/wizard-math	wizard-math:7b-q3_K_L	Q3_K_L	3597116128	1000000
